ID,Date,Symbol,Code,Company Name,Open Price,High Price,Low Price,Close Price,Volume,Previous Close
665,4-Jul-25,SERT,830,Service Ind Tex,28.03,29.95,27.06,28.26,195313,28.85
666,4-Jul-25,SGF,816,Service Global,80,80.9,73.55,79.56,55817,78.27
667,4-Jul-25,SGPL,824,S.G.Power,7.8,8.3,7.8,8.01,42945,7.82
668,4-Jul-25,SHCM,830,Shadman Cotton,46.37,46.37,39.5,42.73,5178,43.65
669,4-Jul-25,SHDT,830,Shadab Textile,64.15,66.9,62,63.24,93243,67.62
670,4-Jul-25,SHEZ,810,Shezan Inter.,207.01,227,207.01,215,11434,219.38
671,4-Jul-25,SHFA,818,Shifa Int.Hospital,517.21,521.5,502,508.48,40777,514.54
672,4-Jul-25,SHNI,812,Shaheen Ins.,10.45,10.45,9.1,9.32,355918,10.03
673,4-Jul-25,SHSML,826,Shahmurad Sugar,360,378.98,360,365.21,20328,360
674,4-Jul-25,SIBL,813,Sec. Inv. Bank,11.86,11.95,11.18,11.93,222616,10.86
675,4-Jul-25,SIEM,803,Siemens Pak.,1525.25,1726.8,1525.25,1569.84,13,1569.84
676,4-Jul-25,SINDM,819,Sindh Modaraba,13,13,12.71,12.76,598,12.75
677,4-Jul-25,SITC,805,Sitara Chemical,478.39,499.9,478.39,492.63,47046,478.39
678,4-Jul-25,SKRS,826,Sakrand Sugar,12.42,12.42,11.82,12.19,242559,12.08
679,4-Jul-25,SLGL,833,Secure Logistics Gro,16.82,17.4,16.71,17.22,4221302,16.79
680,4-Jul-25,SLYT,830,Sally Textile,10.35,11.11,10.35,11.11,22798,10.1
681,4-Jul-25,SMCPL,804,Safe Mix Con.Ltd,22.13,22.75,21.7,22.39,101914,22.27
682,4-Jul-25,SML,826,Shakarganj Limited,69.99,69.99,69.99,66.33,2,66.33
683,4-Jul-25,SNAI,830,Sana Ind.,26.1,27.5,25.52,26.8,34249,27.01
684,4-Jul-25,SNBL,807,Soneri Bank Ltd,21.65,23.1,21.25,22,5801733,21.65
685,4-Jul-25,SNBL-AUG,40,Soneri Bank Ltd,0,0,0,22.5,0,22.17
686,4-Jul-25,SNBL-JUL,40,Soneri Bank Ltd,21.73,23.2,21.4,22.14,1048000,21.82
687,4-Jul-25,SNBL-SEP,40,Soneri Bank Ltd,0,0,0,22.76,0,22.42
688,4-Jul-25,SNGP,821,Sui North Gas,121.01,121.5,119.62,120.84,1598032,120.96
689,4-Jul-25,SNGP-AUG,40,Sui North Gas,0,0,0,123.59,0,123.86
690,4-Jul-25,SNGP-JULB,40,Sui North Gas,123.9,123.9,120.01,121.46,421000,121.56
691,4-Jul-25,SNGP-SEP,40,Sui North Gas,0,0,0,125.01,0,125.29
692,4-Jul-25,SPEL,822,SPEL Limited,44.51,46.13,43.52,44.89,937328,44.85
693,4-Jul-25,SPL,805,Sitara Peroxide,15.24,15.3,14.86,15,13513,15.13
694,4-Jul-25,SPWL,824,Saif Power Ltd,11.5,11.7,11.49,11.5,576724,11.5
695,4-Jul-25,SRVI,816,Service Ind.Ltd,1200,1250.5,1200,1247.53,11857,1202.39
696,4-Jul-25,SSGC,821,Sui South Gas,44.3,45,43.9,44.71,12187804,44.53
697,4-Jul-25,SSGC-AUG,40,Sui South Gas,0,0,0,45.73,0,45.6
698,4-Jul-25,SSGC-JUL,40,Sui South Gas,45,45.1,44.2,44.87,4750000,44.82
699,4-Jul-25,SSGC-SEP,40,Sui South Gas,0,0,0,46.25,0,46.12
700,4-Jul-25,SSML,830,Saritow Spinning,14.71,16.7,13.73,16.7,169467,15.18
701,4-Jul-25,SSOM,834,S.S.Oil,895,897.89,805,861.33,10949,867.82
702,4-Jul-25,STCL,811,Shabbir Tiles,13.9,13.9,13.62,13.87,58760,13.78
703,4-Jul-25,STJT,831,Shahtaj Textile,75,76.56,75,76.5,500,80
704,4-Jul-25,STL,828,Supernet Technologie,821,848.89,751,801.89,349,825.29
705,4-Jul-25,STML,829,Shams Textile,37.8,37.8,35.5,37.79,424,37.79
706,4-Jul-25,STPL,818,Siddiqsons Tin,6.7,7.4,6.62,7.06,4391562,6.79
707,4-Jul-25,STYLERS,829,Stylers Int.Ltd.,41.5,41.9,41.5,41.33,254,41.33
708,4-Jul-25,SURC,829,Suraj Cotton Mills,119.75,120.95,118,118.25,64043,119.91
709,4-Jul-25,SUTM,830,Sunrays Textile,180.2,189.85,180.2,186.49,7131,183.26
710,4-Jul-25,SYM,828,Symmetry Group Ltd,15.1,15.35,14.98,15.04,2632229,14.99
711,4-Jul-25,SYM-AUG,40,Symmetry Group Ltd,0,0,0,15.38,0,15.35
712,4-Jul-25,SYM-JUL,40,Symmetry Group Ltd,15.12,15.45,15.08,15.12,421000,15.06
713,4-Jul-25,SYM-SEP,40,Symmetry Group Ltd,0,0,0,15.56,0,15.53
714,4-Jul-25,SYS,828,Systems Limited,113,119.8,112.76,118.04,5237125,112.76
715,4-Jul-25,SYS-AUG,40,Systems Limited,0,0,0,120.72,0,115.47
716,4-Jul-25,SYS-JULB,40,Systems Limited,114.8,120,114.8,118.23,95500,113
717,4-Jul-25,SYS-SEP,40,Systems Limited,0,0,0,122.12,0,116.8
718,4-Jul-25,SZTM,830,Shahzad Tex.,65.6,65.6,58.75,59.01,7597,65.28
719,4-Jul-25,TATM,830,Tata Textile,159.99,176.34,144.52,176.34,679095,160.31
720,4-Jul-25,TBL,802,Treet Battery Ltd.,12.5,12.65,12.31,12.41,1812380,12.45
721,4-Jul-25,TCORP,826,Tariq Corp Ltd.,16.4,16.4,15.61,15.74,5076,15.85
722,4-Jul-25,TCORPCPS,826,Tariq Corp(Pref),8,8,8,8,9,8
723,4-Jul-25,TELE,828,Telecard Limited,8.04,8.16,7.97,8.13,4549884,8
724,4-Jul-25,TELE-AUG,40,Telecard Limited,0,0,0,8.31,0,8.19
725,4-Jul-25,TELE-JUL,40,Telecard Limited,8.08,8.21,8.05,8.13,844000,8.03
726,4-Jul-25,TELE-SEP,40,Telecard Limited,0,0,0,8.41,0,8.29
727,4-Jul-25,TGL,811,Tariq Glass Ind.,231.1,238.98,229,234.23,71766,235.06
728,4-Jul-25,TGL-AUG,40,Tariq Glass Ind.,0,0,0,239.56,0,240.7
729,4-Jul-25,TGL-JUL,40,Tariq Glass Ind.,233,235,232.32,235,3000,239
730,4-Jul-25,TGL-SEP,40,Tariq Glass Ind.,0,0,0,242.32,0,243.47
731,4-Jul-25,THALL,802,Thal Limited,403,412,400,408.25,15134,401.79
732,4-Jul-25,THCCL,804,Thatta Cement,187,188.9,182,186.8,155424,186.9
733,4-Jul-25,THCCL-AUG,40,Thatta Cement,0,0,0,191.05,0,191.39
734,4-Jul-25,THCCL-JUL,40,Thatta Cement,188.5,188.5,186,186,3000,187.89
735,4-Jul-25,THCCL-SEP,40,Thatta Cement,0,0,0,193.25,0,193.59
736,4-Jul-25,TICL,826,Thal Ind.Corp.,395.99,420,395.99,393.76,13,393.76
737,4-Jul-25,TOMCL,810,The Organic Meat,35.9,35.9,34.55,34.98,2804019,35.27
738,4-Jul-25,TOMCL-AUG,40,The Organic Meat,0,0,0,35.78,0,36.12
739,4-Jul-25,TOMCL-JUL,40,The Organic Meat,35.87,36,34.94,35.11,956000,35.5
740,4-Jul-25,TOMCL-SEP,40,The Organic Meat,0,0,0,36.19,0,36.53
741,4-Jul-25,TOWL,829,Towellers Limited,169.9,171.99,167.12,169.17,43923,167.68
742,4-Jul-25,TPL,828,TPL Corp Ltd,5.6,5.68,5.52,5.54,1245422,5.55
743,4-Jul-25,TPLI,812,TPL Insurance,8.83,9,8.51,8.58,32762,9
744,4-Jul-25,TPLP,838,TPL Properties,9.72,9.94,9.72,9.87,2946562,9.83
745,4-Jul-25,TPLP-AUG,40,TPL Properties,0,0,0,10.09,0,10.07
746,4-Jul-25,TPLP-JUL,40,TPL Properties,9.84,10,9.84,9.94,2208000,9.95
747,4-Jul-25,TPLP-SEP,40,TPL Properties,0,0,0,10.21,0,10.18
748,4-Jul-25,TPLRF1,836,TPL REIT Fund I,13.5,14.72,12.55,13.31,58583,13.44
749,4-Jul-25,TPLT,828,TPL Trakker Ltd,7.15,7.19,7.01,7.07,147713,6.95
750,4-Jul-25,TREET,810,Treet Corp,23.05,24.34,23,23.93,29716643,22.86
751,4-Jul-25,TREET-AUG,40,Treet Corp,0,0,0,24.47,0,23.41
752,4-Jul-25,TREET-JUL,40,Treet Corp,23.19,24.5,23.19,24.05,11439500,23.01
753,4-Jul-25,TREET-SEP,40,Treet Corp,0,0,0,24.76,0,23.68
754,4-Jul-25,TRG,828,TRG Pak Ltd,58.29,63.45,58.01,58.76,20123832,58.24
755,4-Jul-25,TRG-AUGB,40,TRG Pak Ltd,0,0,0,60.1,0,59.64
756,4-Jul-25,TRG-JULB,40,TRG Pak Ltd,59.2,63.8,58.72,59.16,8099000,58.64
757,4-Jul-25,TRG-SEP,40,TRG Pak Ltd,0,0,0,60.79,0,60.32
758,4-Jul-25,TRIPF,818,Tri-Pack Films,150.9,162.9,150,160.32,2124302,149.66
759,4-Jul-25,TRSM,819,Trust Modaraba,8.55,8.74,7.9,7.98,147786,8.12
760,4-Jul-25,TSBL,813,Trust Brokerage,13,13,12.89,12,11,12
761,4-Jul-25,TSMF,806,Tri-Star Mutual,9.35,9.35,9.35,9.35,5531,8.35
762,4-Jul-25,TSML,826,Tandlianwala Sugar,205,215.86,190,211.51,147,196.24
763,4-Jul-25,TSPL,824,Tri-Star Power,7.99,7.99,6.71,7.49,43199,7.51
764,4-Jul-25,UBDL,818,United Brands,26.87,27.9,25.5,26.85,11383,26.68
765,4-Jul-25,UBL,807,United Bank,309.84,329.9,309,327.49,3748255,309.84
766,4-Jul-25,UBL-AUGB,40,United Bank,0,0,0,334.94,0,317.28
767,4-Jul-25,UBL-JULB,40,United Bank,318.99,332,315,330.09,211500,311.73
768,4-Jul-25,UBLPETF,837,UBLPakistanETFXD,30,30.5,30,30.5,27500,29.82
769,4-Jul-25,UBLPETF-AUGB,40,UBLPakistanETFXD,0,0,0,31.19,0,30.54
770,4-Jul-25,UBLPETF-JULB,40,UBLPakistanETFXD,0,0,0,30.74,0,30.1
771,4-Jul-25,UBLPETF-SEP,40,UBLPakistanETFXD,0,0,0,31.55,0,30.89
772,4-Jul-25,UBL-SEP,40,United Bank,0,0,0,338.8,0,320.93
773,4-Jul-25,UCAPM,819,Unicap Modaraba,3.86,4.14,3.76,3.81,129513,3.77
774,4-Jul-25,UDLI,818,UDL Int.Ltd.,10.08,10.35,10.02,10.1,25522,10
775,4-Jul-25,UDPL,818,United Distributor,66.75,71.9,65.5,69.97,55825,65.36
776,4-Jul-25,UNIC,812,United Insurance,16.35,16.71,16.15,16.64,132777,16.26
777,4-Jul-25,UNITY,810,Unity Foods Ltd,24.99,26.57,24.6,26.15,10837548,24.79
778,4-Jul-25,UNITY-AUG,40,Unity Foods Ltd,0,0,0,26.74,0,25.39
779,4-Jul-25,UNITY-JUL,40,Unity Foods Ltd,24.84,26.55,24.77,26.28,2448000,24.9
780,4-Jul-25,UNITY-SEP,40,Unity Foods Ltd,0,0,0,27.05,0,25.68
781,4-Jul-25,UPFL,810,Unilever Foods,23650,23650,23100,23646.99,15,23600
782,4-Jul-25,UVIC,812,Universal Ins.,10.33,10.45,9.21,10.25,10024,9.98
783,4-Jul-25,WAFI,821,Wafi Energy Pak,196,198,194.07,194.74,70935,195.82
784,4-Jul-25,WAHN,805,Wah-Noble,317,317,307,307.15,934,312.02
785,4-Jul-25,WAVES,803,Waves Corp Ltd.,8,8.25,7.95,8,2351415,8.05
786,4-Jul-25,WAVESAPP,803,Waves Home App,9.79,9.85,9.63,9.72,2627931,9.83
787,4-Jul-25,WAVESAPP-AUG,40,Waves Home App,0,0,0,9.94,0,10.07
788,4-Jul-25,WAVESAPP-JUL,40,Waves Home App,9.9,10,9.64,9.76,267000,9.84
789,4-Jul-25,WAVESAPP-SEP,40,Waves Home App,0,0,0,10.06,0,10.18
790,4-Jul-25,WAVES-AUG,40,Waves Corp Ltd.,0,0,0,8.18,0,8.24
791,4-Jul-25,WAVES-JUL,40,Waves Corp Ltd.,8.04,8.3,8.04,8.05,402500,8.14
792,4-Jul-25,WAVES-SEP,40,Waves Corp Ltd.,0,0,0,8.28,0,8.34
793,4-Jul-25,WTL,828,WorldCall Telecom,1.6,1.63,1.53,1.55,58256083,1.59
794,4-Jul-25,WTL-AUG,40,WorldCall Telecom,0,0,0,1.59,0,1.63
795,4-Jul-25,WTL-JUL,40,WorldCall Telecom,1.61,1.64,1.55,1.57,9767500,1.6
796,4-Jul-25,WTL-SEP,40,WorldCall Telecom,0,0,0,1.6,0,1.65
797,4-Jul-25,YOUW,831,Yousuf Weaving,5.28,5.42,5.11,5.22,3660701,5.21
798,4-Jul-25,YOUW-AUG,40,Yousuf Weaving,0,0,0,5.34,0,4.51
799,4-Jul-25,YOUW-JUL,40,Yousuf Weaving,5.3,5.45,5.1,5.26,1054000,5.26
800,4-Jul-25,ZAHID,829,ZahidJee Tex.,79.4,82.66,74.1,80.53,122849,75.63
801,4-Jul-25,ZAL,828,Zarea Limited,19.68,19.68,19.68,19.68,1182215,17.89
802,4-Jul-25,ZIL,810,ZIL Limited,357,377.74,311,334.19,10138,343.98
803,4-Jul-25,ZTL,831,Zephyr Textile,14.5,14.5,14.1,14.49,5600,14.5
